customer_id,customer_segment,customer_city,customer_country,total_orders,total_items_purchased,total_lifetime_spend,avg_order_value
1503,Consumer,Las Vegas,EE. UU.,7,51,5839.46,233.58
6836,Consumer,Albuquerque,EE. UU.,8,56,5839.38,216.27
5570,Corporate,Mission Viejo,EE. UU.,6,55,5839.25,253.88
5821,Corporate,Hyattsville,EE. UU.,10,74,5837.31,182.42
8290,Corporate,Santa Ana,EE. UU.,8,74,5836.22,194.54
4596,Consumer,Federal Way,EE. UU.,10,75,5834.2,208.36
1222,Consumer,Caguas,Puerto Rico,7,64,5833.32,224.36
5606,Consumer,New York,EE. UU.,8,59,5829.37,224.21
6230,Corporate,Caguas,Puerto Rico,9,64,5826.34,176.56
7123,Consumer,Meridian,EE. UU.,8,54,5824.35,224.01
6948,Consumer,Round Rock,EE. UU.,6,70,5824.33,232.97
8382,Home Office,Fort Worth,EE. UU.,6,69,5824.33,224.01
6806,Home Office,Caguas,Puerto Rico,8,50,5823.51,232.94
6110,Corporate,New York,EE. UU.,8,60,5823.37,200.81
8971,Home Office,Caguas,Puerto Rico,8,54,5819.46,242.48
5013,Consumer,Reynoldsburg,EE. UU.,7,60,5815.39,223.67
8812,Consumer,Caguas,Puerto Rico,10,66,5809.34,223.44
10612,Corporate,Cleveland,EE. UU.,10,75,5804.1,175.88
10845,Home Office,Caguas,Puerto Rico,9,69,5801.22,200.04
5097,Corporate,Martinez,EE. UU.,8,67,5799.39,187.08
698,Corporate,Caguas,Puerto Rico,8,62,5799.37,231.97
8166,Home Office,Aurora,EE. UU.,8,76,5799.33,193.31
8171,Consumer,Temecula,EE. UU.,8,63,5797.27,214.71
10501,Consumer,Plymouth,EE. UU.,9,65,5796.09,207.0
5264,Home Office,Caguas,Puerto Rico,10,60,5794.28,214.6
2514,Consumer,Caguas,Puerto Rico,9,49,5791.4,231.66
3593,Consumer,Caguas,Puerto Rico,8,69,5788.34,199.6
9513,Corporate,Denver,EE. UU.,6,67,5784.19,241.01
2755,Home Office,Longmont,EE. UU.,9,49,5779.45,214.05
11755,Consumer,Caguas,Puerto Rico,10,71,5779.39,186.43
173,Consumer,Lombard,EE. UU.,8,66,5779.33,186.43
3051,Home Office,Sugar Land,EE. UU.,7,57,5779.24,240.8
9119,Consumer,La Crosse,EE. UU.,7,52,5774.45,251.06
4512,Consumer,San Diego,EE. UU.,8,63,5771.32,192.38
9436,Home Office,Caguas,Puerto Rico,7,44,5769.54,221.91
9489,Corporate,Miami,EE. UU.,9,71,5763.25,185.91
6789,Corporate,Pompano Beach,EE. UU.,9,67,5759.44,198.6
9876,Home Office,Caguas,Puerto Rico,8,50,5759.38,213.31
9353,Home Office,Caguas,Puerto Rico,11,59,5757.21,185.72
238,Corporate,Caguas,Puerto Rico,7,76,5756.34,213.2
5784,Home Office,Antioch,EE. UU.,8,65,5756.22,198.49
1261,Consumer,Fullerton,EE. UU.,10,55,5754.48,205.52
2508,Consumer,Ann Arbor,EE. UU.,8,74,5753.33,185.59
10211,Corporate,Caguas,Puerto Rico,10,65,5752.42,205.44
11741,Consumer,Roseville,EE. UU.,8,73,5746.28,198.15
8666,Corporate,Caguas,Puerto Rico,10,76,5744.37,168.95
6156,Corporate,Bronx,EE. UU.,7,47,5743.44,212.72
10653,Corporate,Caguas,Puerto Rico,8,59,5739.46,191.32
7830,Corporate,East Lansing,EE. UU.,9,67,5739.31,229.57
5873,Corporate,Caguas,Puerto Rico,9,64,5739.25,168.8
3295,Corporate,Los Angeles,EE. UU.,7,63,5734.49,204.8
4257,Home Office,Caguas,Puerto Rico,5,43,5734.43,229.38
10967,Consumer,Caguas,Puerto Rico,8,64,5734.41,212.39
10438,Corporate,North Richland Hills,EE. UU.,9,68,5733.27,173.74
8027,Home Office,Caguas,Puerto Rico,7,37,5729.61,229.18
1658,Consumer,Los Angeles,EE. UU.,9,51,5729.42,229.18
2872,Corporate,Bronx,EE. UU.,8,57,5729.36,220.36
10555,Corporate,Van Nuys,EE. UU.,8,73,5728.19,197.52
11960,Corporate,Chesapeake,EE. UU.,9,59,5725.31,197.42
679,Corporate,Caguas,Puerto Rico,10,79,5724.21,168.36
9692,Consumer,Laredo,EE. UU.,8,61,5722.31,204.37
6125,Corporate,Caguas,Puerto Rico,7,50,5719.58,248.68
5549,Corporate,Brooklyn,EE. UU.,11,70,5717.11,163.35
10307,Consumer,Tustin,EE. UU.,9,63,5716.32,190.54
10407,Corporate,West Chester,EE. UU.,9,66,5714.18,204.08
2553,Consumer,Ontario,EE. UU.,10,61,5709.4,211.46
5579,Home Office,Elgin,EE. UU.,11,64,5709.27,190.31
4406,Corporate,Caguas,Puerto Rico,8,48,5704.39,228.18
2278,Consumer,Reynoldsburg,EE. UU.,9,57,5699.6,196.54
10735,Corporate,Caguas,Puerto Rico,8,66,5695.43,203.41
8895,Home Office,Rio Rancho,EE. UU.,7,67,5695.35,219.05
578,Consumer,Kaneohe,EE. UU.,8,71,5694.41,196.36
8769,Consumer,Caguas,Puerto Rico,5,35,5689.55,270.93
5311,Corporate,Brighton,EE. UU.,11,56,5689.52,177.8
10081,Corporate,San Diego,EE. UU.,7,44,5689.52,227.58
4013,Consumer,Caguas,Puerto Rico,7,54,5689.35,227.57
3655,Home Office,Mount Prospect,EE. UU.,10,64,5685.39,196.05
2555,Consumer,Costa Mesa,EE. UU.,8,65,5684.31,203.01
3755,Corporate,Los Angeles,EE. UU.,10,70,5683.21,183.33
3423,Corporate,Caguas,Puerto Rico,7,70,5682.26,227.29
3838,Consumer,Caguas,Puerto Rico,9,75,5681.21,167.09
603,Corporate,Fresno,EE. UU.,9,52,5679.37,246.93
5200,Corporate,Hyattsville,EE. UU.,7,51,5679.24,218.43
6412,Home Office,Las Vegas,EE. UU.,7,62,5679.21,258.15
2373,Consumer,Goose Creek,EE. UU.,8,63,5674.37,210.16
11793,Consumer,Caguas,Puerto Rico,7,71,5674.32,210.16
11513,Home Office,Caguas,Puerto Rico,8,60,5671.35,202.55
5410,Consumer,Pittsburg,EE. UU.,7,49,5669.41,226.78
1865,Corporate,Detroit,EE. UU.,7,52,5669.34,226.77
4930,Consumer,Napa,EE. UU.,10,58,5669.31,218.05
827,Consumer,New York,EE. UU.,11,59,5669.28,202.47
1802,Corporate,Caguas,Puerto Rico,8,72,5668.3,202.44
2447,Consumer,Caguas,Puerto Rico,6,49,5664.49,236.02
9731,Home Office,Baytown,EE. UU.,11,58,5663.36,182.69
9053,Corporate,Tustin,EE. UU.,9,71,5663.25,202.26
12107,Consumer,Caguas,Puerto Rico,9,74,5662.1,166.53
8995,Corporate,Mechanicsburg,EE. UU.,8,53,5659.5,246.07
6092,Corporate,Caguas,Puerto Rico,7,45,5654.54,235.61
10559,Home Office,Caguas,Puerto Rico,8,68,5654.27,201.94
3471,Consumer,New Bedford,EE. UU.,11,79,5654.11,161.55
11421,Consumer,New Orleans,EE. UU.,10,55,5650.31,194.84
2417,Corporate,Caguas,Puerto Rico,7,50,5649.53,225.98
2581,Home Office,Newburgh,EE. UU.,7,53,5649.43,245.63
4444,Corporate,Mount Prospect,EE. UU.,7,59,5649.4,225.98
1989,Home Office,Caguas,Puerto Rico,8,70,5649.23,176.54
5533,Consumer,Caguas,Puerto Rico,9,43,5641.58,225.66
6898,Corporate,Caguas,Puerto Rico,10,61,5639.3,201.4
5331,Consumer,Bakersfield,EE. UU.,8,54,5637.46,201.34
6514,Consumer,Tampa,EE. UU.,8,74,5636.37,208.75
640,Corporate,New Castle,EE. UU.,9,63,5634.4,187.81
10650,Corporate,Redmond,EE. UU.,8,56,5630.52,194.16
1962,Consumer,Caguas,Puerto Rico,9,64,5630.35,187.68
2826,Home Office,San Ramon,EE. UU.,9,65,5627.3,187.58
142,Consumer,Opa Locka,EE. UU.,5,50,5625.47,244.59
2451,Corporate,Caguas,Puerto Rico,8,65,5625.44,181.47
9971,Corporate,Detroit,EE. UU.,8,56,5624.38,170.44
335,Consumer,Caguas,Puerto Rico,10,50,5624.34,200.87
2433,Home Office,Caguas,Puerto Rico,11,59,5623.51,200.84
1739,Consumer,Caguas,Puerto Rico,8,41,5619.58,234.15
8613,Corporate,Caguas,Puerto Rico,11,61,5619.45,181.27
11403,Consumer,Elmhurst,EE. UU.,8,56,5619.35,200.69
4943,Consumer,Caguas,Puerto Rico,8,63,5619.28,200.69
1512,Corporate,Caguas,Puerto Rico,7,50,5614.42,187.15
4435,Corporate,Roseville,EE. UU.,10,68,5613.25,200.47
1169,Corporate,Oxnard,EE. UU.,8,62,5613.23,193.56
731,Home Office,Lilburn,EE. UU.,10,62,5610.42,160.3
1804,Corporate,Howell,EE. UU.,11,60,5607.53,175.24
6461,Consumer,Salem,EE. UU.,7,54,5607.33,233.64
4187,Consumer,Augusta,EE. UU.,8,56,5604.46,224.18
7401,Corporate,Santa Clara,EE. UU.,11,62,5604.27,186.81
4008,Corporate,Caguas,Puerto Rico,8,55,5604.24,207.56
1901,Consumer,Chicago,EE. UU.,7,60,5601.33,200.05
1853,Consumer,Caguas,Puerto Rico,7,44,5599.51,223.98
6581,Consumer,Virginia Beach,EE. UU.,6,56,5599.22,233.3
11120,Corporate,Saint Louis,EE. UU.,7,53,5594.31,207.2
11523,Consumer,Tampa,EE. UU.,8,73,5594.21,199.79
9586,Consumer,Caguas,Puerto Rico,6,47,5593.44,223.74
2528,Corporate,Mount Pleasant,EE. UU.,8,42,5589.48,223.58
9018,Consumer,Dallas,EE. UU.,7,62,5589.47,214.98
10490,Corporate,Caguas,Puerto Rico,9,79,5589.3,199.62
8869,Consumer,Caguas,Puerto Rico,8,61,5588.41,192.7
10253,Consumer,Caguas,Puerto Rico,7,63,5588.31,206.97
10051,Consumer,Weslaco,EE. UU.,9,66,5587.34,206.94
3813,Consumer,Brooklyn,EE. UU.,9,57,5586.4,199.51
9636,Corporate,San Francisco,EE. UU.,7,59,5584.49,199.45
5207,Corporate,Caguas,Puerto Rico,7,55,5584.48,223.38
11124,Consumer,Humacao,Puerto Rico,8,61,5584.36,199.44
5190,Home Office,Middletown,EE. UU.,11,60,5583.49,192.53
5658,Consumer,Harlingen,EE. UU.,9,53,5579.52,232.48
3136,Corporate,Caguas,Puerto Rico,6,56,5578.33,232.43
2540,Corporate,Indianapolis,EE. UU.,9,50,5577.45,223.1
6448,Corporate,Caguas,Puerto Rico,8,60,5574.55,206.46
5049,Consumer,Caguas,Puerto Rico,9,51,5569.5,206.28
7,Corporate,Caguas,Puerto Rico,7,47,5569.48,253.16
10500,Consumer,Caguas,Puerto Rico,8,51,5567.5,206.2
5267,Corporate,Brooklyn,EE. UU.,7,58,5562.38,222.5
10327,Consumer,Caguas,Puerto Rico,7,39,5559.48,252.7
1571,Consumer,Caguas,Puerto Rico,6,67,5559.36,205.9
6553,Corporate,Waukegan,EE. UU.,9,56,5559.22,205.9
8370,Corporate,Caguas,Puerto Rico,8,54,5557.45,168.41
5815,Corporate,Caguas,Puerto Rico,7,48,5554.45,213.63
1282,Consumer,Caguas,Puerto Rico,8,61,5544.29,221.77
6065,Consumer,Caguas,Puerto Rico,8,58,5543.36,184.78
1810,Home Office,Antioch,EE. UU.,9,67,5542.28,191.11
6430,Consumer,Caguas,Puerto Rico,9,65,5541.23,205.23
6388,Consumer,Caguas,Puerto Rico,9,45,5540.47,205.2
5687,Consumer,Fort Lauderdale,EE. UU.,7,53,5539.44,240.85
2683,Consumer,Caguas,Puerto Rico,9,60,5539.2,197.83
6255,Consumer,Caguas,Puerto Rico,7,64,5539.16,197.83
10071,Corporate,Philadelphia,EE. UU.,10,65,5536.42,178.59
7749,Consumer,Caguas,Puerto Rico,8,63,5533.24,197.62
7777,Consumer,Rowland Heights,EE. UU.,9,46,5531.63,240.51
3830,Corporate,Caguas,Puerto Rico,10,71,5529.23,172.79
11056,Corporate,Opelousas,EE. UU.,7,49,5525.47,230.23
11576,Corporate,Caguas,Puerto Rico,9,54,5525.46,204.65
7575,Home Office,Roseville,EE. UU.,9,58,5524.43,212.48
10849,Consumer,Mission Viejo,EE. UU.,8,61,5524.38,197.3
4914,Consumer,Caguas,Puerto Rico,11,61,5523.53,204.58
10258,Corporate,Cleveland,EE. UU.,8,47,5519.5,197.13
1544,Consumer,Caguas,Puerto Rico,10,61,5519.45,204.42
10886,Home Office,Brooklyn,EE. UU.,8,50,5519.36,204.42
4318,Corporate,San Benito,EE. UU.,9,51,5515.43,212.13
12064,Corporate,Caguas,Puerto Rico,9,48,5515.42,239.8
10965,Home Office,Caguas,Puerto Rico,8,63,5514.46,183.82
11068,Consumer,Longmont,EE. UU.,7,56,5513.27,220.53
10834,Corporate,Albuquerque,EE. UU.,8,61,5510.3,211.93
9761,Consumer,Brownsville,EE. UU.,6,44,5509.61,220.38
5047,Corporate,Caguas,Puerto Rico,6,48,5509.52,239.54
7268,Corporate,Davis,EE. UU.,8,47,5507.5,220.3
801,Consumer,Vista,EE. UU.,8,53,5504.34,196.58
1607,Corporate,Piscataway,EE. UU.,6,53,5503.5,229.31
10493,Home Office,Chicago,EE. UU.,9,52,5503.31,189.77
3184,Consumer,Broken Arrow,EE. UU.,8,62,5500.44,211.56
2217,Consumer,Caguas,Puerto Rico,7,54,5499.43,239.11
9702,Home Office,Caguas,Puerto Rico,11,67,5499.34,203.68
11128,Consumer,Miami,EE. UU.,6,55,5499.34,229.14
1927,Consumer,Los Angeles,EE. UU.,9,51,5495.32,196.26
11516,Consumer,Carol Stream,EE. UU.,8,74,5494.23,177.23
3302,Corporate,Salem,EE. UU.,8,61,5494.22,203.49
7762,Consumer,Brooklyn,EE. UU.,10,65,5477.35,195.62
2549,Consumer,Caguas,Puerto Rico,9,56,5474.48,210.56
3180,Consumer,Riverside,EE. UU.,8,68,5473.13,176.55
4568,Consumer,Buffalo,EE. UU.,8,63,5471.31,202.64
12189,Consumer,Ann Arbor,EE. UU.,8,66,5469.4,210.36
6359,Home Office,Carol Stream,EE. UU.,9,78,5469.24,218.77
2687,Consumer,Brooklyn,EE. UU.,7,54,5468.51,195.3
7802,Consumer,Caguas,Puerto Rico,9,64,5464.31,210.17
9161,Consumer,Elk Grove,EE. UU.,8,60,5464.25,227.68
8637,Corporate,Caguas,Puerto Rico,6,57,5463.45,195.12
4704,Consumer,Freeport,EE. UU.,7,65,5459.4,202.2
5364,Consumer,Caguas,Puerto Rico,6,53,5459.38,202.2
11417,Consumer,Chicago,EE. UU.,8,59,5459.36,209.98
6060,Consumer,San Diego,EE. UU.,7,51,5458.5,202.17
548,Consumer,Caguas,Puerto Rico,8,56,5458.34,194.94
11554,Home Office,San Benito,EE. UU.,8,46,5454.46,227.27
8579,Corporate,Fort Worth,EE. UU.,9,42,5454.45,227.27
6428,Consumer,Caguas,Puerto Rico,9,63,5453.34,181.78
7571,Consumer,Chicago,EE. UU.,6,46,5449.51,272.48
1832,Consumer,Caguas,Puerto Rico,6,56,5447.34,217.89
4552,Consumer,Jacksonville,EE. UU.,7,53,5444.4,236.71
1725,Corporate,Brooklyn,EE. UU.,8,57,5443.57,181.45
2800,Home Office,Detroit,EE. UU.,7,53,5443.48,201.61
8285,Consumer,Brooklyn,EE. UU.,7,57,5440.44,194.3
4464,Corporate,Amarillo,EE. UU.,8,53,5439.5,194.27
2844,Corporate,Greenville,EE. UU.,10,74,5439.44,201.46
8954,Corporate,Columbia,EE. UU.,8,67,5439.4,181.31
9603,Consumer,Campbell,EE. UU.,10,55,5438.41,201.42
8254,Consumer,Martinsburg,EE. UU.,8,63,5437.26,181.24
9528,Consumer,Caguas,Puerto Rico,8,64,5436.28,194.15
4200,Corporate,Eugene,EE. UU.,10,69,5436.19,164.73
564,Corporate,Caguas,Puerto Rico,8,56,5434.32,217.37
1387,Consumer,Caguas,Puerto Rico,9,54,5431.47,187.29
12238,Consumer,Caguas,Puerto Rico,9,53,5430.35,201.12
6907,Consumer,El Paso,EE. UU.,9,55,5429.46,226.23
7616,Consumer,Caguas,Puerto Rico,7,41,5429.44,226.23
4807,Corporate,Mission Viejo,EE. UU.,8,45,5429.42,246.79
7940,Consumer,Caguas,Puerto Rico,10,52,5429.42,201.09
9077,Consumer,Caguas,Puerto Rico,7,60,5429.36,217.17
3304,Consumer,Chicago,EE. UU.,7,61,5424.36,216.97
2071,Corporate,Los Angeles,EE. UU.,10,60,5421.44,180.71
7316,Corporate,Baytown,EE. UU.,6,45,5419.45,246.34
10533,Home Office,Caguas,Puerto Rico,8,61,5419.39,200.72
12123,Consumer,Caguas,Puerto Rico,8,72,5419.32,208.44
7176,Corporate,Williamsport,EE. UU.,8,58,5419.17,235.62
11224,Consumer,Billings,EE. UU.,8,66,5418.14,180.6
11430,Corporate,Caguas,Puerto Rico,7,72,5417.37,208.36
10916,Home Office,Corona,EE. UU.,8,43,5413.57,200.5
4212,Consumer,Fresno,EE. UU.,9,48,5412.48,186.64
2384,Corporate,Caguas,Puerto Rico,10,61,5412.29,186.63
12019,Consumer,Los Angeles,EE. UU.,9,63,5412.24,193.29
12075,Home Office,Azusa,EE. UU.,8,71,5409.23,193.19
4399,Consumer,Virginia Beach,EE. UU.,8,61,5404.43,216.18
6393,Consumer,Greenville,EE. UU.,10,63,5404.4,193.01
10398,Consumer,Stamford,EE. UU.,8,62,5404.3,180.14
10095,Corporate,New York,EE. UU.,7,47,5399.4,269.97
5085,Home Office,Caguas,Puerto Rico,9,60,5399.27,224.97
3187,Consumer,Jersey City,EE. UU.,8,63,5399.26,199.97
11835,Consumer,Scottsdale,EE. UU.,7,60,5398.43,207.63
9946,Corporate,Simi Valley,EE. UU.,7,59,5395.42,207.52
3447,Consumer,Caguas,Puerto Rico,9,52,5393.4,185.98
2362,Consumer,Placentia,EE. UU.,8,67,5393.36,168.54
1906,Consumer,Lutz,EE. UU.,9,61,5392.33,179.74
5936,Corporate,Caguas,Puerto Rico,7,47,5389.55,234.33
1373,Consumer,Caguas,Puerto Rico,7,59,5389.48,234.33
6288,Consumer,Detroit,EE. UU.,8,62,5389.23,224.55
4667,Corporate,Caguas,Puerto Rico,9,70,5385.18,192.33
2016,Consumer,Caguas,Puerto Rico,7,50,5384.57,199.43
2893,Corporate,Los Angeles,EE. UU.,7,70,5384.26,224.34
9875,Corporate,Salt Lake City,EE. UU.,7,66,5384.26,207.09
9930,Corporate,Detroit,EE. UU.,7,43,5379.59,233.9
3762,Consumer,West New York,EE. UU.,5,59,5379.45,233.89
2335,Corporate,Riverside,EE. UU.,8,46,5379.42,224.14
7829,Consumer,Milford,EE. UU.,9,70,5379.28,192.12
9432,Corporate,Sugar Land,EE. UU.,9,64,5376.35,173.43
1833,Corporate,Virginia Beach,EE. UU.,9,35,5369.58,233.46
3754,Home Office,Columbus,EE. UU.,8,65,5369.15,206.51
2969,Consumer,Cicero,EE. UU.,5,52,5367.46,243.98
6086,Consumer,Pompano Beach,EE. UU.,10,50,5366.33,167.7
11457,Corporate,San Benito,EE. UU.,8,47,5364.48,233.24
7282,Corporate,Hanford,EE. UU.,9,61,5364.36,223.52
972,Consumer,Caguas,Puerto Rico,6,38,5363.56,243.8
12076,Home Office,Tempe,EE. UU.,7,54,5361.41,198.57
867,Consumer,Caguas,Puerto Rico,7,54,5359.48,198.5
2909,Corporate,Caguas,Puerto Rico,6,51,5359.36,214.37
5640,Consumer,Cumberland,EE. UU.,10,56,5355.48,184.67
4806,Corporate,Ridgewood,EE. UU.,7,65,5355.35,214.21
1910,Corporate,Caguas,Puerto Rico,8,58,5354.45,214.18
6725,Corporate,Philadelphia,EE. UU.,8,47,5354.44,184.64
241,Corporate,Hamilton,EE. UU.,7,58,5352.38,205.86
4939,Consumer,Caguas,Puerto Rico,8,61,5351.29,178.38
5071,Corporate,Caguas,Puerto Rico,9,47,5349.45,222.89
465,Consumer,Caguas,Puerto Rico,8,59,5349.36,213.97
4045,Consumer,Caguas,Puerto Rico,9,55,5345.52,205.6
3977,Consumer,Detroit,EE. UU.,9,71,5344.21,205.55
6256,Home Office,North Bergen,EE. UU.,8,51,5341.42,213.66
11397,Consumer,Tallahassee,EE. UU.,8,71,5341.07,205.43
8719,Corporate,Caguas,Puerto Rico,7,65,5339.42,197.76
5440,Consumer,Ontario,EE. UU.,7,55,5339.35,213.57
744,Consumer,North Hollywood,EE. UU.,8,63,5339.32,197.75
11936,Consumer,Laguna Niguel,EE. UU.,5,43,5339.3,266.97
5824,Corporate,Caguas,Puerto Rico,7,56,5333.54,213.34
3523,Consumer,Fort Lauderdale,EE. UU.,8,61,5333.31,190.48
7327,Consumer,Orlando,EE. UU.,8,63,5333.31,190.48
1940,Corporate,Albuquerque,EE. UU.,10,66,5329.45,213.18
7868,Home Office,Gwynn Oak,EE. UU.,8,58,5329.43,204.98
6470,Consumer,Revere,EE. UU.,8,62,5329.36,197.38
7050,Consumer,Porterville,EE. UU.,9,54,5329.35,183.77
6350,Home Office,Caguas,Puerto Rico,8,64,5329.22,222.05
1158,Consumer,Caguas,Puerto Rico,8,63,5327.4,183.7
2037,Consumer,Rancho Cordova,EE. UU.,8,58,5324.5,197.2
3577,Home Office,Chicago,EE. UU.,8,46,5315.41,221.48
6707,Corporate,Norfolk,EE. UU.,9,69,5314.34,189.8
10681,Consumer,Alameda,EE. UU.,9,68,5312.98,183.21
5490,Consumer,Bronx,EE. UU.,7,48,5311.63,241.44
5965,Consumer,Caguas,Puerto Rico,8,46,5311.46,221.31
10543,Home Office,Cleveland,EE. UU.,7,60,5311.43,204.29
3138,Consumer,Houston,EE. UU.,8,68,5311.19,212.45
388,Consumer,Los Angeles,EE. UU.,7,43,5309.49,230.85
11777,Consumer,Roswell,EE. UU.,7,50,5309.41,204.21
10077,Corporate,Las Vegas,EE. UU.,7,55,5309.32,221.22
8930,Consumer,Memphis,EE. UU.,11,59,5309.21,171.26
364,Home Office,Tulare,EE. UU.,9,57,5304.4,196.46
11492,Corporate,Bowling Green,EE. UU.,9,53,5304.37,204.01
4904,Home Office,Jersey City,EE. UU.,10,68,5304.24,176.81
3365,Consumer,Rock Hill,EE. UU.,9,50,5301.43,182.81
682,Corporate,Salinas,EE. UU.,8,69,5299.26,189.26
11542,Corporate,Caguas,Puerto Rico,8,66,5297.32,230.32
5068,Corporate,Caguas,Puerto Rico,9,63,5297.31,211.89
10213,Consumer,Guayama,Puerto Rico,8,53,5294.49,203.63
10331,Corporate,Caguas,Puerto Rico,8,47,5294.45,211.78
10815,Home Office,Caguas,Puerto Rico,7,56,5293.52,203.6
8800,Consumer,Caguas,Puerto Rico,8,69,5292.27,196.01
5382,Home Office,Caguas,Puerto Rico,8,70,5291.22,211.65
4721,Consumer,Chicago,EE. UU.,6,41,5289.58,240.44
7317,Consumer,Caguas,Puerto Rico,7,51,5289.5,251.88
9283,Consumer,Caguas,Puerto Rico,7,52,5289.47,220.39
11109,Corporate,Caguas,Puerto Rico,6,60,5289.44,220.39
11766,Consumer,Caguas,Puerto Rico,7,71,5289.35,188.91
9103,Consumer,Caguas,Puerto Rico,8,62,5287.47,176.25
2087,Home Office,San Benito,EE. UU.,8,45,5287.29,240.33
1627,Consumer,Caguas,Puerto Rico,9,64,5285.2,203.28
5033,Corporate,Canton,EE. UU.,11,69,5281.38,176.05
11700,Consumer,Goose Creek,EE. UU.,6,66,5277.35,219.89
2833,Corporate,Caguas,Puerto Rico,10,64,5277.28,211.09
72,Consumer,Vista,EE. UU.,6,39,5274.53,251.17
4700,Corporate,Greeley,EE. UU.,7,62,5273.34,219.72
502,Home Office,South Richmond Hill,EE. UU.,9,68,5269.29,181.7
11784,Home Office,Caguas,Puerto Rico,11,64,5269.19,164.66
8420,Consumer,Caguas,Puerto Rico,8,54,5264.43,210.58
3501,Home Office,Caguas,Puerto Rico,9,62,5264.24,219.34
4969,Consumer,Caguas,Puerto Rico,7,54,5261.46,219.23
847,Consumer,San Diego,EE. UU.,9,60,5260.31,169.69
10572,Consumer,Chicago,EE. UU.,6,52,5259.46,228.67
8065,Consumer,Los Angeles,EE. UU.,7,58,5259.36,194.79
1106,Consumer,Caguas,Puerto Rico,8,75,5259.28,202.28
373,Consumer,Union City,EE. UU.,7,51,5257.54,210.3
483,Consumer,Granada Hills,EE. UU.,8,69,5256.39,181.25
2824,Home Office,Caguas,Puerto Rico,7,49,5254.41,238.84
6263,Consumer,Roswell,EE. UU.,6,59,5254.36,228.45
11313,Consumer,Caguas,Puerto Rico,9,51,5254.22,202.09
40,Consumer,Long Beach,EE. UU.,7,38,5253.62,291.87
10521,Corporate,Caguas,Puerto Rico,8,52,5249.52,228.24
9785,Consumer,Caguas,Puerto Rico,9,68,5249.35,209.97
6281,Consumer,Lancaster,EE. UU.,8,66,5249.28,181.01
8587,Consumer,San Juan,Puerto Rico,8,53,5245.54,228.07
3336,Consumer,Brooklyn,EE. UU.,6,56,5244.35,218.51
12341,Corporate,Norcross,EE. UU.,10,56,5242.36,201.63
4258,Corporate,San Diego,EE. UU.,5,31,5241.7,308.34
9341,Consumer,Chicago,EE. UU.,7,52,5239.55,209.58
4991,Corporate,Greensboro,EE. UU.,8,55,5239.52,201.52
9671,Consumer,Lompoc,EE. UU.,7,47,5239.5,275.76
7790,Corporate,Fullerton,EE. UU.,7,56,5239.46,187.12
4557,Consumer,Caguas,Puerto Rico,6,47,5239.41,209.58
12013,Consumer,Daly City,EE. UU.,7,70,5239.25,201.51
9459,Consumer,San Francisco,EE. UU.,10,65,5238.43,174.61
6229,Corporate,Richmond,EE. UU.,12,60,5235.31,186.98
3020,Corporate,Caguas,Puerto Rico,6,52,5234.51,237.93
7988,Home Office,Caguas,Puerto Rico,7,52,5234.42,218.1
12432,Home Office,Caguas,Puerto Rico,9,61,5234.2,218.09
4595,Home Office,San Diego,EE. UU.,8,57,5229.54,227.37
12347,Home Office,Daly City,EE. UU.,7,53,5229.4,217.89
569,Consumer,Meridian,EE. UU.,13,65,5229.26,180.32
4582,Consumer,Anaheim,EE. UU.,10,77,5226.14,149.32
9819,Consumer,Stockton,EE. UU.,9,62,5225.5,174.18
771,Consumer,Pawtucket,EE. UU.,8,54,5224.33,217.68
5672,Home Office,Chandler,EE. UU.,9,66,5224.29,180.15
3229,Home Office,Van Nuys,EE. UU.,8,52,5223.46,186.55
4376,Home Office,Caguas,Puerto Rico,8,63,5219.45,186.41
12210,Home Office,Elgin,EE. UU.,7,73,5219.38,193.31
10992,Home Office,Caguas,Puerto Rico,9,59,5218.38,186.37
10803,Home Office,San Juan,Puerto Rico,6,56,5214.54,248.31
7298,Consumer,Oak Lawn,EE. UU.,6,47,5214.48,208.58
10278,Consumer,Los Angeles,EE. UU.,6,50,5213.47,226.67
8697,Home Office,Caguas,Puerto Rico,7,70,5211.31,193.01
9248,Consumer,Caguas,Puerto Rico,6,44,5209.6,236.8
9898,Corporate,Pasadena,EE. UU.,7,48,5209.48,226.5
5907,Consumer,Caguas,Puerto Rico,7,51,5209.33,236.79
245,Consumer,Yonkers,EE. UU.,6,56,5202.36,208.09
6459,Home Office,Caguas,Puerto Rico,8,57,5201.46,216.73
9325,Consumer,Caguas,Puerto Rico,11,67,5195.45,207.82
4863,Corporate,Caguas,Puerto Rico,8,61,5194.34,199.78
12192,Consumer,San Diego,EE. UU.,8,48,5193.39,199.75
9375,Corporate,Mission Viejo,EE. UU.,6,33,5191.62,247.22
6529,Consumer,Caguas,Puerto Rico,10,46,5191.48,192.28
2942,Consumer,Caguas,Puerto Rico,6,38,5189.64,288.31
12291,Consumer,Caguas,Puerto Rico,6,43,5189.58,247.12
9690,Corporate,Caguas,Puerto Rico,8,58,5189.53,199.6
9003,Corporate,Lancaster,EE. UU.,6,46,5189.47,247.12
3074,Home Office,Montebello,EE. UU.,10,49,5189.45,178.95
7215,Consumer,Caguas,Puerto Rico,7,52,5189.45,216.23
3272,Consumer,Caguas,Puerto Rico,7,50,5189.44,216.23
